prefix,cluster_id,env_proto,Payment,Get Triage Number,Measure Vital Signs,General Medicine Examination,Eye Examination,Dental Examination,Chest X-ray,Cardiac Ultrasound,Conclusion,DEXA Bone Density Scan,General Ultrasound,ENT Endoscopy,Electrocardiogram (ECG),Urine Test,Post-bronchodilator Spirometry,Blood Test,Breast Examination,In-depth Eye Examination,ENT Examination,Gynecological Examination
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination', 'ENT Examination', 'Chest X-ray', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.0, 0.444, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8253173935451692,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Post-bronchodilator Spirometry', 'DEXA Bone Density Scan', 'Electrocardiogram (ECG)', 'In-depth Eye Examination', 'ENT Endoscopy', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7822083032575203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'Breast Examination', 'ENT Examination', 'In-depth Eye Examination', 'Chest X-ray', 'DEXA Bone Density Scan', 'Blood Test', 'General Ultrasound', 'Post-bronchodilator Spirometry', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.222, 0.0, 0.444, 0.0, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590528156466999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958879759773234,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination')",1,"[0.0, 0.044, 0.0, 0.111, 0.444, 0.333, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8971512727707108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination')",2,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.222, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097148262125795,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination')",3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5922476545077073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Breast Examination', 'Dental Examination', 'Cardiac Ultrasound', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848517335419497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Chest X-ray', 'ENT Endoscopy', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.667, 1.0, 0.222, 0.0, 0.0, 0.667, 0.0, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7965974728030122,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'In-depth Eye Examination', 'Cardiac Ultrasound', 'Chest X-ray', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8677546728213058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000989652886151,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination')",1,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.222, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8748330294208645,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979934706329694,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Breast Examination', 'Urine Test', 'Post-bronchodilator Spirometry', 'Blood Test', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'In-depth Eye Examination', 'Cardiac Ultrasound', 'Electrocardiogram (ECG)', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548418263354078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'ENT Examination', 'Gynecological Examination', 'Blood Test', 'Post-bronchodilator Spirometry', 'In-depth Eye Examination', 'General Ultrasound', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486945121702826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'In-depth Eye Examination', 'Cardiac Ultrasound', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.111, 0.222, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330541736179675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination', 'DEXA Bone Density Scan', 'Chest X-ray', 'Urine Test', 'Electrocardiogram (ECG)', 'ENT Endoscopy', 'In-depth Eye Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081643485735662,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Breast Examination', 'Dental Examination', 'ENT Examination', 'Chest X-ray', 'In-depth Eye Examination', 'General Ultrasound', 'Blood Test', 'Urine Test', 'DEXA Bone Density Scan', 'Electrocardiogram (ECG)', 'ENT Endoscopy', 'Post-bronchodilator Spirometry', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632638049579917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'Eye Examination', 'ENT Examination', 'General Ultrasound', 'Urine Test', 'DEXA Bone Density Scan', 'ENT Endoscopy', 'Blood Test', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,1.6873477042121747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780240036172256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'Eye Examination', 'ENT Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7221700622993312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'In-depth Eye Examination', 'General Ultrasound', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9064154492555528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Breast Examination', 'Eye Examination', 'Electrocardiogram (ECG)', 'General Ultrasound', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5748330789414404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'ENT Examination', 'Eye Examination', 'DEXA Bone Density Scan', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.222, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6724008180115577,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination', 'ENT Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811495133878021
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Blood Test', 'Post-bronchodilator Spirometry', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211539118450741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Urine Test', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'General Ultrasound', 'Blood Test', 'Electrocardiogram (ECG)', 'Post-bronchodilator Spirometry', 'Cardiac Ultrasound', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506308370241163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination', 'Urine Test', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9064154492555528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7743656399274726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Electrocardiogram (ECG)', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923304992407612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Cardiac Ultrasound', 'Blood Test', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627270436753673,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination')",0,"[0.111, 0.044, 0.022, 0.111, 0.444, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9177851203960405,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Dental Examination')",1,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6604361050930647,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'Cardiac Ultrasound', 'Urine Test', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.333, 0.0, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236074397930405,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'In-depth Eye Examination', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.873158370087819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Blood Test', 'General Ultrasound', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test', 'DEXA Bone Density Scan', 'Cardiac Ultrasound', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548418263354078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'Breast Examination')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698459514969104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.333, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727275347652186,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'DEXA Bone Density Scan', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9043099545999069,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'General Ultrasound', 'In-depth Eye Examination', 'DEXA Bone Density Scan')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500464827247471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'In-depth Eye Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810569194564177,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination', 'ENT Endoscopy', 'Chest X-ray', 'General Ultrasound', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8570933241603474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.586964905991723,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6883944720946504,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Post-bronchodilator Spirometry')",1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755059293729877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'General Ultrasound', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5712564317741586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
